48	11	0	0	0	0	0	0	0	0	0	0	
49	11	0	0	0	0	0	0	0	0	0	0	
50	11	0	0	0	0	0	0	0	0	0	0	
51	2	3	7	11	26	0	0	0	0	0	0	
52	7	11	0	0	0	0	0	0	0	0	0	
53	11	0	0	0	0	0	0	0	0	0	0	
54	7	11	0	0	0	0	0	0	0	0	0	
55	11	0	0	0	0	0	0	0	0	0	0	
56	11	0	0	0	0	0	0	0	0	0	0	
57	11	0	0	0	0	0	0	0	0	0	0	
58	2	3	4	7	11	0	0	0	0	0	0	
59	11	0	0	0	0	0	0	0	0	0	0	
60	11	0	0	0	0	0	0	0	0	0	0	
61	7	11	0	0	0	0	0	0	0	0	0	
62	11	0	0	0	0	0	0	0	0	0	0	
63	11	0	0	0	0	0	0	0	0	0	0	
64	11	0	0	0	0	0	0	0	0	0	0	
65	11	0	0	0	0	0	0	0	0	0	0	
66	11	0	0	0	0	0	0	0	0	0	0	
67	11	0	0	0	0	0	0	0	0	0	0	
68	11	0	0	0	0	0	0	0	0	0	0	
69	11	0	0	0	0	0	0	0	0	0	0	
70	11	0	0	0	0	0	0	0	0	0	0	
71	11	0	0	0	0	0	0	0	0	0	0	
72	11	0	0	0	0	0	0	0	0	0	0	
73	11	26	0	0	0	0	0	0	0	0	0	
74	7	11	0	0	0	0	0	0	0	0	0	
75	11	0	0	0	0	0	0	0	0	0	0	
76	11	0	0	0	0	0	0	0	0	0	0	
77	11	0	0	0	0	0	0	0	0	0	0	
78	11	0	0	0	0	0	0	0	0	0	0	
79	11	0	0	0	0	0	0	0	0	0	0	
80	6	7	11	0	0	0	0	0	0	0	0	
81	11	26	0	0	0	0	0	0	0	0	0	
82	11	0	0	0	0	0	0	0	0	0	0	
83	11	0	0	0	0	0	0	0	0	0	0	
84	11	0	0	0	0	0	0	0	0	0	0	
85	11	0	0	0	0	0	0	0	0	0	0	
86	6	11	26	31	0	0	0	0	0	0	0	
87	11	0	0	0	0	0	0	0	0	0	0	
88	7	11	26	0	0	0	0	0	0	0	0	
89	6	11	0	0	0	0	0	0	0	0	0	
90	6	11	0	0	0	0	0	0	0	0	0	
91	7	11	26	0	0	0	0	0	0	0	0	
92	2	6	7	11	26	31	0	0	0	0	0	
93	2	6	11	26	31	0	0	0	0	0	0	
94	7	11	26	0	0	0	0	0	0	0	0	
95	2	3	6	7	11	26	31	0	0	0	0	
96	6	11	0	0	0	0	0	0	0	0	0	
97	11	0	0	0	0	0	0	0	0	0	0	
98	11	0	0	0	0	0	0	0	0	0	0	
99	11	0	0	0	0	0	0	0	0	0	0	
100	2	3	7	11	26	0	0	0	0	0	0	
101	6	11	0	0	0	0	0	0	0	0	0	
102	11	0	0	0	0	0	0	0	0	0	0	
103	11	0	0	0	0	0	0	0	0	0	0	
104	11	0	0	0	0	0	0	0	0	0	0	
105	11	0	0	0	0	0	0	0	0	0	0	
106	11	0	0	0	0	0	0	0	0	0	0	
107	11	0	0	0	0	0	0	0	0	0	0	
108	6	7	11	0	0	0	0	0	0	0	0	
109	11	0	0	0	0	0	0	0	0	0	0	
110	11	0	0	0	0	0	0	0	0	0	0	
111	7	11	0	0	0	0	0	0	0	0	0	
112	11	0	0	0	0	0	0	0	0	0	0	
113	11	0	0	0	0	0	0	0	0	0	0	
114	11	0	0	0	0	0	0	0	0	0	0	
115	2	6	11	26	31	0	0	0	0	0	0	
116	6	7	11	0	0	0	0	0	0	0	0	
117	11	0	0	0	0	0	0	0	0	0	0	
118	11	0	0	0	0	0	0	0	0	0	0	
119	11	0	0	0	0	0	0	0	0	0	0	
120	7	11	26	0	0	0	0	0	0	0	0	
121	11	0	0	0	0	0	0	0	0	0	0	
122	11	0	0	0	0	0	0	0	0	0	0	
123	11	0	0	0	0	0	0	0	0	0	0	
124	11	0	0	0	0	0	0	0	0	0	0	
125	11	0	0	0	0	0	0	0	0	0	0	
126	6	7	11	0	0	0	0	0	0	0	0	
127	11	0	0	0	0	0	0	0	0	0	0	
128	11	0	0	0	0	0	0	0	0	0	0	
129	6	11	0	0	0	0	0	0	0	0	0	
130	11	0	0	0	0	0	0	0	0	0	0	
131	7	11	26	0	0	0	0	0	0	0	0	
132	11	0	0	0	0	0	0	0	0	0	0	
133	11	0	0	0	0	0	0	0	0	0	0	
134	11	26	0	0	0	0	0	0	0	0	0	
135	11	0	0	0	0	0	0	0	0	0	0	
136	11	0	0	0	0	0	0	0	0	0	0	
137	11	0	0	0	0	0	0	0	0	0	0	
138	11	0	0	0	0	0	0	0	0	0	0	
139	11	0	0	0	0	0	0	0	0	0	0	
140	11	0	0	0	0	0	0	0	0	0	0	
141	11	0	0	0	0	0	0	0	0	0	0	
142	7	11	26	0	0	0	0	0	0	0	0	
143	11	0	0	0	0	0	0	0	0	0	0	
144	11	0	0	0	0	0	0	0	0	0	0	
145	11	0	0	0	0	0	0	0	0	0	0	
146	11	0	0	0	0	0	0	0	0	0	0	
147	11	0	0	0	0	0	0	0	0	0	0	
148	7	11	26	0	0	0	0	0	0	0	0	
149	11	0	0	0	0	0	0	0	0	0	0	
150	11	0	0	0	0	0	0	0	0	0	0	
151	7	11	26	0	0	0	0	0	0	0	0	
152	11	0	0	0	0	0	0	0	0	0	0	
153	6	7	11	0	0	0	0	0	0	0	0	
154	11	0	0	0	0	0	0	0	0	0	0	
155	11	0	0	0	0	0	0	0	0	0	0	
156	11	0	0	0	0	0	0	0	0	0	0	
157	11	0	0	0	0	0	0	0	0	0	0	
158	2	7	11	26	0	0	0	0	0	0	0	
159	11	0	0	0	0	0	0	0	0	0	0	
160	11	0	0	0	0	0	0	0	0	0	0	
161	2	3	6	7	11	0	0	0	0	0	0	
162	11	0	0	0	0	0	0	0	0	0	0	
163	11	0	0	0	0	0	0	0	0	0	0	
164	11	0	0	0	0	0	0	0	0	0	0	
165	11	0	0	0	0	0	0	0	0	0	0	
166	11	0	0	0	0	0	0	0	0	0	0	
167	11	0	0	0	0	0	0	0	0	0	0	
168	11	0	0	0	0	0	0	0	0	0	0	
169	6	11	0	0	0	0	0	0	0	0	0	
170	7	11	0	0	0	0	0	0	0	0	0	
171	11	0	0	0	0	0	0	0	0	0	0	
172	11	0	0	0	0	0	0	0	0	0	0	
173	11	0	0	0	0	0	0	0	0	0	0	
174	11	0	0	0	0	0	0	0	0	0	0	
175	7	11	26	0	0	0	0	0	0	0	0	
176	11	0	0	0	0	0	0	0	0	0	0	
177	11	0	0	0	0	0	0	0	0	0	0	
178	11	0	0	0	0	0	0	0	0	0	0	
179	11	0	0	0	0	0	0	0	0	0	0	
180	11	0	0	0	0	0	0	0	0	0	0	
181	2	3	4	5	7	11	0	0	0	0	0	
182	11	0	0	0	0	0	0	0	0	0	0	
183	2	3	4	5	7	11	26	0	0	0	0	
184	11	0	0	0	0	0	0	0	0	0	0	
185	11	0	0	0	0	0	0	0	0	0	0	
186	6	7	11	0	0	0	0	0	0	0	0	
187	7	11	0	0	0	0	0	0	0	0	0	
188	6	7	11	0	0	0	0	0	0	0	0	
189	6	7	11	0	0	0	0	0	0	0	0	
190	11	0	0	0	0	0	0	0	0	0	0	
191	11	0	0	0	0	0	0	0	0	0	0	
192	2	7	11	26	0	0	0	0	0	0	0	
193	11	26	0	0	0	0	0	0	0	0	0	
194	11	0	0	0	0	0	0	0	0	0	0	
195	11	0	0	0	0	0	0	0	0	0	0	
196	11	0	0	0	0	0	0	0	0	0	0	
197	11	0	0	0	0	0	0	0	0	0	0	
198	11	26	0	0	0	0	0	0	0	0	0	
199	11	0	0	0	0	0	0	0	0	0	0	
200	11	0	0	0	0	0	0	0	0	0	0	
201	11	0	0	0	0	0	0	0	0	0	0	
202	11	0	0	0	0	0	0	0	0	0	0	
203	6	11	0	0	0	0	0	0	0	0	0	
204	11	0	0	0	0	0	0	0	0	0	0	
205	11	0	0	0	0	0	0	0	0	0	0	
206	11	0	0	0	0	0	0	0	0	0	0	
207	11	0	0	0	0	0	0	0	0	0	0	
208	6	7	11	0	0	0	0	0	0	0	0	
209	11	26	0	0	0	0	0	0	0	0	0	
